Date,Departure,Destination,Airline,Price,Departure Time,Arrival Time,Stops,Duration,Flight Type
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,067",05:15,20:25+1,2 stops,46h 10m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,075",05:15,20:25+1,2 stops,46h 10m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,075",05:15,20:25+1,2 stops,46h 10m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,626",00:10,19:00+1,2 stops,49h 50m,Eco Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,626",00:10,19:00+1,2 stops,49h 50m,Eco Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,626",23:55,19:00+2,2 stops,50h 05m,Eco Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,626",23:55,19:00+2,2 stops,50h 05m,Eco Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,626",23:45,19:00+2,2 stops,50h 15m,Eco Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,626",23:45,19:00+2,2 stops,50h 15m,Eco Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,605",16:05,13:00+1,1 stop,27h 55m,Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,LOT,"₪3,331",20:05,20:35+2,2 stops,55h 30m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,LOT,"₪3,331",20:05,20:35+2,2 stops,55h 30m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪7,614",01:05,13:59,1 stop,19h 54m,Mixed
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,855",05:15,23:05,2 stops,24h 50m,Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,855",05:15,23:05,2 stops,24h 50m,Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,855",05:15,23:05,2 stops,24h 50m,Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,855",05:15,23:05,2 stops,24h 50m,Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,855",05:15,23:05,2 stops,24h 50m,Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,855",05:15,23:05,2 stops,24h 50m,Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,626",18:25,19:00+2,2 stops,55h 35m,Eco Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,626",18:25,19:00+2,2 stops,55h 35m,Eco Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪7,094",05:15,22:24,2 stops,24h 09m,Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,609",16:05,15:50+1,2 stops,30h 45m,Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,609",16:05,15:50+1,2 stops,30h 45m,Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,617",16:05,15:50+1,2 stops,30h 45m,Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪7,614",01:05,15:59,1 stop,21h 54m,Mixed
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Virgin Atlantic,"₪5,857",06:50,13:55+1,1 stop,38h 05m,Economy Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,082",16:10,15:40+2,2 stops,54h 30m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,082",16:10,15:40+2,2 stops,54h 30m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,082",16:10,15:40+2,2 stops,54h 30m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,082",16:10,15:40+2,2 stops,54h 30m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,082",16:10,15:40+2,2 stops,54h 30m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,609",16:05,19:30+1,2 stops,34h 25m,Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,617",16:05,19:30+1,2 stops,34h 25m,Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,14:25,1 stop,15h 00m,Basic Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,626",12:40,19:00+2,2 stops,61h 20m,Eco Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,626",12:40,19:00+2,2 stops,61h 20m,Eco Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,626",11:50,19:00+2,2 stops,62h 10m,Eco Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,16:10,1 stop,16h 45m,Basic Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪9,727",00:20,05:55,nonstop,12h 35m,Main Cabin Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,17:10,1 stop,17h 45m,Basic Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,244",06:25,18:10,1 stop,18h 45m,Basic Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪9,478",09:05,20:15,1 stop,18h 10m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪7,785",17:15,18:45+1,1 stop,32h 30m,Prem Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,18:45,1 stop,19h 20m,Basic Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,19:30,1 stop,20h 05m,Basic Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪9,884",06:15,15:05,1 stop,15h 50m,Flexible
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪7,785",17:15,20:15+1,1 stop,34h 00m,Prem Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,063",06:25,14:25,1 stop,15h 00m,Main Cabin Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,063",06:25,14:25,1 stop,15h 00m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,20:15,1 stop,20h 50m,Basic Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,United Airlines,"₪4,344",07:00,13:40+2,2 stops,61h 40m,Economy (partially refundable)
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,21:10,1 stop,21h 45m,Basic Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪9,478",09:05,23:00,1 stop,20h 55m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,063",09:05,18:45,1 stop,16h 40m,Main Cabin Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,063",06:25,16:10,1 stop,16h 45m,Main Cabin Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,063",06:25,16:10,1 stop,16h 45m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,22:45,1 stop,23h 20m,Basic Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,063",06:25,17:10,1 stop,17h 45m,Main Cabin Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,063",06:25,17:10,1 stop,17h 45m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,134",05:50,14:10,1 stop,15h 20m,Main Cabin Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪9,956",06:25,18:10,1 stop,18h 45m,Main Cabin Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪9,956",06:25,18:10,1 stop,18h 45m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,063",09:05,20:15,1 stop,18h 10m,Main Cabin Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,093",05:30,15:05,1 stop,16h 35m,Main Cabin Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪9,958",06:15,18:55,1 stop,19h 40m,Flexible
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,147",05:30,15:05,1 stop,16h 35m,Flexible
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,063",06:25,18:45,1 stop,19h 20m,Main Cabin Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,063",06:25,18:45,1 stop,19h 20m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,063",06:25,19:30,1 stop,20h 05m,Main Cabin Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,063",06:25,19:30,1 stop,20h 05m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,063",06:25,20:15,1 stop,20h 50m,Main Cabin Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,063",06:25,20:15,1 stop,20h 50m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,063",09:05,23:00,1 stop,20h 55m,Main Cabin Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪9,366",17:30,13:35+1,1 stop,27h 05m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,224",06:55,18:55,2 stops,19h 00m,Flexible
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,194",05:30,16:10,2 stops,17h 40m,Flexible
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,224",06:30,18:55,2 stops,19h 25m,Flexible
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪9,393",17:00,13:35+1,1 stop,27h 35m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,063",06:25,21:10,1 stop,21h 45m,Main Cabin Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,063",06:25,21:10,1 stop,21h 45m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪10,196",06:25,19:50,2 stops,20h 25m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪9,478",17:15,13:45+1,1 stop,27h 30m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,194",05:30,17:10,2 stops,18h 40m,Flexible
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,093",05:30,18:55,1 stop,20h 25m,Main Cabin Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,166",06:30,21:15,1 stop,21h 45m,Flexible
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪9,422",16:50,14:10+1,1 stop,28h 20m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,191",06:55,21:10,2 stops,21h 15m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,175",05:30,18:55,1 stop,20h 25m,Flexible
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,063",06:25,22:45,1 stop,23h 20m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,063",06:25,23:00,1 stop,23h 35m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,194",05:30,18:45,2 stops,20h 15m,Flexible
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,194",05:30,18:45,2 stops,20h 15m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪10,175",06:25,23:00,1 stop,23h 35m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,194",05:30,19:30,2 stops,21h 00m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,194",05:30,19:30,2 stops,21h 00m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,194",05:30,19:30,2 stops,21h 00m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,194",05:30,19:30,2 stops,21h 00m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,218",06:15,21:15,2 stops,22h 00m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,194",05:30,20:15,2 stops,21h 45m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,194",05:30,20:15,2 stops,21h 45m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,194",05:30,20:15,2 stops,21h 45m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,194",05:30,20:15,2 stops,21h 45m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"Iberia, Finnair","₪10,093",18:25,13:15+1,1 stop,25h 50m,Flexible
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,063",16:25,11:25+1,1 stop,26h 00m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪10,175",16:25,11:25+1,1 stop,26h 00m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,063",16:25,12:50+1,1 stop,27h 25m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪9,992",18:25,15:05+1,1 stop,27h 40m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"Iberia, Finnair","₪10,129",18:25,15:05+1,1 stop,27h 40m,Flexible
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪10,175",16:25,12:50+1,1 stop,27h 25m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,063",16:25,13:45+1,1 stop,28h 20m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,063",16:25,14:25+1,1 stop,29h 00m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪10,175",16:25,13:45+1,1 stop,28h 20m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪10,175",16:25,14:25+1,1 stop,29h 00m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,550",05:30,21:15,2 stops,22h 45m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,550",05:30,21:15,2 stops,22h 45m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,063",16:25,16:10+1,1 stop,30h 45m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪9,478",09:05,13:45+1,1 stop,35h 40m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪9,422",09:00,14:10+1,1 stop,36h 10m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪9,992",18:25,18:55+1,1 stop,31h 30m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪9,478",17:15,23:00+1,1 stop,36h 45m,Economy
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,542",17:30,15:05+1,2 stops,28h 35m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,542",17:30,15:05+1,2 stops,28h 35m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,542",17:30,15:05+1,2 stops,28h 35m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,542",17:30,15:05+1,2 stops,28h 35m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,542",17:30,18:55+1,2 stops,32h 25m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,542",17:30,18:55+1,2 stops,32h 25m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,542",17:30,18:55+1,2 stops,32h 25m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,542",17:30,18:55+1,2 stops,32h 25m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,550",17:05,21:15+1,2 stops,35h 10m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,550",17:05,21:15+1,2 stops,35h 10m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,550",17:05,21:15+1,2 stops,35h 10m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,550",17:05,21:15+1,2 stops,35h 10m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,568",17:05,21:15+1,2 stops,35h 10m,Basic
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪12,373",01:00,13:40,2 stops,19h 40m,EcoFly
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪12,373",21:25,13:40+1,2 stops,23h 15m,EcoFly
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪12,373",21:00,13:40+1,2 stops,23h 40m,EcoFly
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Etihad Airways,"₪11,746",13:40,14:59+1,2 stops,32h 19m,Economy Choice Plus
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪12,373",01:00,20:25,2 stops,26h 25m,EcoFly
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪12,373",12:20,13:40+1,2 stops,32h 20m,EcoFly
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪12,429",12:20,13:40+1,2 stops,32h 20m,EcoFly
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Air Canada","₪14,627",06:25,20:27,2 stops,21h 02m,Economy Fully Flex
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"Virgin Atlantic, Air Canada","₪14,627",06:50,20:27,2 stops,20h 37m,Economy Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"Virgin Atlantic, Air Canada","₪14,594",06:50,22:21,2 stops,22h 31m,Economy Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"Virgin Atlantic, Air Canada","₪14,594",06:50,22:21,2 stops,22h 31m,Economy Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪17,943",05:30,23:00,1 stop,24h 30m,Business
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"Emirates, Air Canada","₪17,263",11:50,12:41+1,2 stops,31h 51m,Eco Special
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪20,347",05:30,18:45,1 stop,20h 15m,Business
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪20,347",05:30,20:15,1 stop,21h 45m,Business
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"Air France, Air Canada","₪30,723",07:50,20:27,2 stops,19h 37m,Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,Cathay Pacific,"₪32,338",14:20,19:05+1,1 stop,35h 45m,Economy Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"Emirates, Cathay Pacific","₪32,570",11:50,19:05+1,2 stops,38h 15m,Eco Special
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"Cathay Pacific, American Airlines","₪32,822",14:20,00:19+2,2 stops,40h 59m,Economy Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"Cathay Pacific, JetBlue","₪32,822",14:20,05:02+2,2 stops,45h 42m,Economy Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"Cathay Pacific, JetBlue","₪32,822",14:20,06:30+2,2 stops,47h 10m,Economy Light
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"Emirates, Air Canada","₪37,031",18:25,12:41+1,2 stops,25h 16m,Business Special
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"Emirates, Air Canada","₪37,031",18:25,22:21+1,2 stops,34h 56m,Business Special
2023-12-03,Ben Gurion Intl,John F Kennedy Intl,"easyJet, Norse Atlantic UK","₪1,519",20:50,15:50+1,1 stop,26h 00m,Standard
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪2,780",13:00,18:00,nonstop,12h 00m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪1,187",11:10,22:15+1,2 stops,42h 05m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪2,780",00:45,05:45,nonstop,12h 00m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"Aegean Airlines, Neos Air","₪1,757",05:20,14:50,2 stops,16h 30m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Vueling,"₪1,757",06:55,21:15,1 stop,21h 20m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"Vueling, LEVEL","₪1,804",06:55,21:15,1 stop,21h 20m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,TAP AIR PORTUGAL,"₪1,824",05:30,20:05,1 stop,21h 35m,Discount
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"AnadoluJet, Norse Atlantic Airways","₪1,842",10:50,22:15,2 stops,18h 25m,Basic
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Norse Atlantic Airways","₪1,857",09:00,22:15,1 stop,20h 15m,Classic
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Neos Air","₪2,311",06:50,14:50,1 stop,15h 00m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Royal Air Maroc,"₪2,449",07:15,17:55,1 stop,17h 40m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪1,526",05:20,22:15,2 stops,23h 55m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"Pegasus Airlines, Norse Atlantic Airways","₪1,794",07:20,22:15,2 stops,21h 55m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"Vueling, Royal Air Maroc","₪1,857",06:55,17:55,2 stops,18h 00m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Royal Jordanian,"₪1,930",23:30,15:55+1,1 stop,23h 25m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"Aegean Airlines, Royal Air Maroc","₪1,947",05:20,17:55,3 stops,19h 35m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Royal Air Maroc","₪2,103",06:30,17:55,2 stops,18h 25m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪2,166",10:20,22:15,2 stops,18h 55m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Royal Air Maroc","₪2,281",06:15,17:55,2 stops,18h 40m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Egypt Air,"₪2,598",18:50,08:00+1,1 stop,20h 10m,Light
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,LOT,"₪3,059",11:35,20:35,1 stop,16h 00m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"Wizz Air UK, Norse Atlantic UK","₪1,429",21:55,15:50+1,1 stop,24h 55m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪1,656",05:20,22:15,3 stops,23h 55m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪1,656",05:20,22:15,3 stops,23h 55m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"Wizz Air UK, Norse Atlantic UK","₪1,686",21:55,15:50+1,1 stop,24h 55m,Standard
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪1,761",05:20,22:15,2 stops,23h 55m,Standard
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"Pegasus Airlines, Norse Atlantic Airways","₪1,779",05:25,22:15,3 stops,23h 50m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"Pegasus Airlines, Norse Atlantic Airways","₪1,794",05:30,22:15,2 stops,23h 45m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Royal Jordanian,"₪1,932",17:55,15:55+1,1 stop,29h 00m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"Vueling, Iberia","₪1,970",06:55,21:15,1 stop,21h 20m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"Aegean Airlines, Royal Air Maroc","₪2,099",05:20,17:55,3 stops,19h 35m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪2,735",23:55,13:55+1,1 stop,21h 00m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪2,735",23:45,13:55+1,1 stop,21h 10m,Economy
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪2,743",12:40,08:15+1,1 stop,26h 35m,Eco Flex
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,060",00:10,13:55,1 stop,20h 45m,Eco Flex
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Virgin Atlantic,"₪3,271",06:50,16:55,1 stop,17h 05m,Eco Flex
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,446",18:25,08:15+1,1 stop,20h 50m,Eco Flex
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Condor,"₪3,455",06:10,14:05,1 stop,14h 55m,Economy Light
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Condor","₪3,473",06:10,14:05,1 stop,14h 55m,Economy Classic
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Air Canada,"₪3,521",11:55,22:21,1 stop,17h 26m,Eco Flex
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Virgin Atlantic,"₪3,572",06:50,15:20,1 stop,15h 30m,Light
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,Virgin Atlantic,"₪3,572",06:50,18:10,1 stop,18h 20m,Classic
2023-12-04,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪3,677",09:05,18:45,1 stop,16h 40m,Basic Economy
